company,date,metric,value,form,fiscal_year,fiscal_period
aptiv,2013-12-31,current_assets,5752000000,10-Q,2014,Q2
aptiv,2013-12-31,current_assets,5752000000,10-Q,2014,Q3
aptiv,2013-12-31,current_assets,5752000000,10-K,2014,FY
aptiv,2014-03-31,current_assets,5880000000,10-Q,2014,Q1
aptiv,2014-06-30,current_assets,6082000000,10-Q,2014,Q2
aptiv,2014-09-30,current_assets,5682000000,10-Q,2014,Q3
aptiv,2014-12-31,current_assets,5224000000,10-K,2014,FY
aptiv,2014-12-31,current_assets,5224000000,10-Q,2015,Q1
aptiv,2014-12-31,current_assets,5224000000,10-Q,2015,Q2
aptiv,2014-12-31,current_assets,5224000000,10-Q,2015,Q3
aptiv,2014-12-31,current_assets,5224000000,10-K,2015,FY
aptiv,2015-03-31,current_assets,5687000000,10-Q,2015,Q1
aptiv,2015-06-30,current_assets,5934000000,10-Q,2015,Q2
aptiv,2015-09-30,current_assets,5054000000,10-Q,2015,Q3
aptiv,2015-12-31,current_assets,5121000000,10-K,2015,FY
aptiv,2015-12-31,current_assets,5121000000,10-Q,2016,Q1
aptiv,2015-12-31,current_assets,5121000000,10-Q,2016,Q2
aptiv,2015-12-31,current_assets,5121000000,10-Q,2016,Q3
aptiv,2015-12-31,current_assets,5121000000,10-K,2016,FY
aptiv,2016-03-31,current_assets,5082000000,10-Q,2016,Q1
aptiv,2016-06-30,current_assets,5051000000,10-Q,2016,Q2
aptiv,2016-09-30,current_assets,5147000000,10-Q,2016,Q3
aptiv,2016-12-31,current_assets,5419000000,10-K,2016,FY
aptiv,2016-12-31,current_assets,5419000000,10-Q,2017,Q1
aptiv,2016-12-31,current_assets,5419000000,10-Q,2017,Q2
aptiv,2016-12-31,current_assets,5419000000,10-Q,2017,Q3
aptiv,2016-12-31,current_assets,5419000000,10-K,2017,FY
aptiv,2017-03-31,current_assets,5487000000,10-Q,2017,Q1
aptiv,2017-06-30,current_assets,5849000000,10-Q,2017,Q2
aptiv,2017-09-30,current_assets,6710000000,10-Q,2017,Q3
aptiv,2017-12-31,current_assets,5641000000,10-K,2017,FY
aptiv,2017-12-31,current_assets,5641000000,10-Q,2018,Q1
aptiv,2017-12-31,current_assets,5641000000,10-Q,2018,Q2
aptiv,2017-12-31,current_assets,5641000000,10-Q,2018,Q3
aptiv,2017-12-31,current_assets,5641000000,10-K,2018,FY
aptiv,2018-03-31,current_assets,5926000000,10-Q,2018,Q1
aptiv,2018-06-30,current_assets,5340000000,10-Q,2018,Q2
aptiv,2018-09-30,current_assets,5204000000,10-Q,2018,Q3
aptiv,2018-12-31,current_assets,4777000000,10-K,2018,FY
aptiv,2018-12-31,current_assets,4777000000,10-Q,2019,Q1
aptiv,2018-12-31,current_assets,4777000000,10-Q,2019,Q2
aptiv,2018-12-31,current_assets,4777000000,10-Q,2019,Q3
aptiv,2018-12-31,current_assets,4777000000,10-K,2019,FY
aptiv,2019-03-31,current_assets,4819000000,10-Q,2019,Q1
aptiv,2019-06-30,current_assets,4854000000,10-Q,2019,Q2
aptiv,2019-09-30,current_assets,5385000000,10-Q,2019,Q3
aptiv,2019-12-31,current_assets,5319000000,10-K,2019,FY
aptiv,2019-12-31,current_assets,5319000000,10-Q,2020,Q1
aptiv,2019-12-31,current_assets,5319000000,10-Q,2020,Q2
aptiv,2019-12-31,current_assets,5319000000,10-Q,2020,Q3
aptiv,2019-12-31,current_assets,5319000000,10-K,2020,FY
aptiv,2020-03-31,current_assets,6190000000,10-Q,2020,Q1
aptiv,2020-06-30,current_assets,5412000000,10-Q,2020,Q2
aptiv,2020-09-30,current_assets,6589000000,10-Q,2020,Q3
aptiv,2020-12-31,current_assets,7465000000,10-K,2020,FY
aptiv,2020-12-31,current_assets,7465000000,10-Q,2021,Q1
aptiv,2020-12-31,current_assets,7465000000,10-Q,2021,Q2
aptiv,2020-12-31,current_assets,7465000000,10-Q,2021,Q3
aptiv,2020-12-31,current_assets,7465000000,10-K,2021,FY
aptiv,2021-03-31,current_assets,7801000000,10-Q,2021,Q1
aptiv,2021-06-30,current_assets,8055000000,10-Q,2021,Q2
aptiv,2021-09-30,current_assets,8104000000,10-Q,2021,Q3
aptiv,2021-12-31,current_assets,8436000000,10-K,2021,FY
aptiv,2021-12-31,current_assets,8436000000,10-Q,2022,Q1
aptiv,2021-12-31,current_assets,8436000000,10-Q,2022,Q2
aptiv,2021-12-31,current_assets,8436000000,10-Q,2022,Q3
aptiv,2021-12-31,current_assets,8436000000,10-K,2022,FY
aptiv,2022-03-31,current_assets,10774000000,10-Q,2022,Q1
aptiv,2022-06-30,current_assets,10558000000,10-Q,2022,Q2
aptiv,2022-09-30,current_assets,10983000000,10-Q,2022,Q3
aptiv,2022-12-31,current_assets,7784000000,10-K,2022,FY
aptiv,2022-12-31,current_assets,7784000000,10-Q,2023,Q1
aptiv,2022-12-31,current_assets,7784000000,10-Q,2023,Q2
aptiv,2022-12-31,current_assets,7784000000,10-Q,2023,Q3
aptiv,2022-12-31,current_assets,7784000000,10-K,2023,FY
aptiv,2023-03-31,current_assets,7725000000,10-Q,2023,Q1
aptiv,2023-06-30,current_assets,8072000000,10-Q,2023,Q2
aptiv,2023-09-30,current_assets,8490000000,10-Q,2023,Q3
aptiv,2023-12-31,current_assets,8247000000,10-K,2023,FY
aptiv,2023-12-31,current_assets,8247000000,10-Q,2024,Q1
aptiv,2023-12-31,current_assets,8247000000,10-Q,2024,Q2
aptiv,2023-12-31,current_assets,8247000000,10-Q,2024,Q3
aptiv,2023-12-31,current_assets,8247000000,10-K,2024,FY
aptiv,2024-03-31,current_assets,7691000000,10-Q,2024,Q1
aptiv,2024-06-30,current_assets,8829000000,10-Q,2024,Q2
aptiv,2024-09-30,current_assets,8688000000,10-Q,2024,Q3
aptiv,2024-12-31,current_assets,7826000000,10-K,2024,FY
aptiv,2024-12-31,current_assets,7826000000,10-Q,2025,Q1
aptiv,2024-12-31,current_assets,7826000000,10-Q,2025,Q2
aptiv,2024-12-31,current_assets,7826000000,10-Q,2025,Q3
aptiv,2025-03-31,current_assets,7738000000,10-Q,2025,Q1
aptiv,2025-06-30,current_assets,8373000000,10-Q,2025,Q2
aptiv,2025-09-30,current_assets,8760000000,10-Q,2025,Q3
aptiv,2011-12-31,current_liabilities,3712000000,10-Q,2012,Q1
aptiv,2011-12-31,current_liabilities,3712000000,10-Q,2012,Q2
aptiv,2011-12-31,current_liabilities,3712000000,10-Q,2012,Q3
aptiv,2011-12-31,current_liabilities,3712000000,10-K,2012,FY
aptiv,2012-03-31,current_liabilities,3888000000,10-Q,2012,Q1
aptiv,2012-06-30,current_liabilities,3696000000,10-Q,2012,Q2
aptiv,2012-09-30,current_liabilities,3670000000,10-Q,2012,Q3
aptiv,2012-12-31,current_liabilities,3659000000,10-K,2012,FY
aptiv,2012-12-31,current_liabilities,3659000000,10-Q,2013,Q1
aptiv,2012-12-31,current_liabilities,3659000000,10-Q,2013,Q2
aptiv,2012-12-31,current_liabilities,3659000000,10-Q,2013,Q3
aptiv,2012-12-31,current_liabilities,3659000000,10-K,2013,FY
aptiv,2013-03-31,current_liabilities,3674000000,10-Q,2013,Q1
aptiv,2013-06-30,current_liabilities,3809000000,10-Q,2013,Q2
aptiv,2013-09-30,current_liabilities,3857000000,10-Q,2013,Q3
aptiv,2013-12-31,current_liabilities,3894000000,10-K,2013,FY
aptiv,2013-12-31,current_liabilities,3894000000,10-Q,2014,Q1
aptiv,2013-12-31,current_liabilities,3894000000,10-Q,2014,Q2
aptiv,2013-12-31,current_liabilities,3894000000,10-Q,2014,Q3
aptiv,2013-12-31,current_liabilities,3894000000,10-K,2014,FY
aptiv,2014-03-31,current_liabilities,3930000000,10-Q,2014,Q1
aptiv,2014-06-30,current_liabilities,3998000000,10-Q,2014,Q2
aptiv,2014-09-30,current_liabilities,3844000000,10-Q,2014,Q3
aptiv,2014-12-31,current_liabilities,3889000000,10-K,2014,FY
aptiv,2014-12-31,current_liabilities,3889000000,10-Q,2015,Q1
aptiv,2014-12-31,current_liabilities,3889000000,10-Q,2015,Q2
aptiv,2014-12-31,current_liabilities,3889000000,10-Q,2015,Q3
aptiv,2014-12-31,current_liabilities,3889000000,10-K,2015,FY
aptiv,2015-03-31,current_liabilities,3818000000,10-Q,2015,Q1
aptiv,2015-06-30,current_liabilities,3772000000,10-Q,2015,Q2
aptiv,2015-09-30,current_liabilities,4028000000,10-Q,2015,Q3
aptiv,2015-12-31,current_liabilities,3927000000,10-K,2015,FY
aptiv,2015-12-31,current_liabilities,3927000000,10-Q,2016,Q1
aptiv,2015-12-31,current_liabilities,3927000000,10-Q,2016,Q2
aptiv,2015-12-31,current_liabilities,3927000000,10-Q,2016,Q3
aptiv,2015-12-31,current_liabilities,3927000000,10-K,2016,FY
aptiv,2016-03-31,current_liabilities,4061000000,10-Q,2016,Q1
aptiv,2016-06-30,current_liabilities,3899000000,10-Q,2016,Q2
aptiv,2016-09-30,current_liabilities,3841000000,10-Q,2016,Q3
aptiv,2016-12-31,current_liabilities,4148000000,10-K,2016,FY
aptiv,2016-12-31,current_liabilities,4148000000,10-Q,2017,Q1
aptiv,2016-12-31,current_liabilities,4148000000,10-Q,2017,Q2
aptiv,2016-12-31,current_liabilities,4148000000,10-Q,2017,Q3
aptiv,2016-12-31,current_liabilities,4148000000,10-K,2017,FY
aptiv,2017-03-31,current_liabilities,4092000000,10-Q,2017,Q1
aptiv,2017-06-30,current_liabilities,4170000000,10-Q,2017,Q2
aptiv,2017-09-30,current_liabilities,4143000000,10-Q,2017,Q3
aptiv,2017-12-31,current_liabilities,3540000000,10-K,2017,FY
aptiv,2017-12-31,current_liabilities,3540000000,10-Q,2018,Q1
aptiv,2017-12-31,current_liabilities,3540000000,10-Q,2018,Q2
aptiv,2017-12-31,current_liabilities,3540000000,10-Q,2018,Q3
aptiv,2017-12-31,current_liabilities,3540000000,10-K,2018,FY
aptiv,2018-03-31,current_liabilities,3708000000,10-Q,2018,Q1
aptiv,2018-06-30,current_liabilities,3438000000,10-Q,2018,Q2
aptiv,2018-09-30,current_liabilities,3387000000,10-Q,2018,Q3
aptiv,2018-12-31,current_liabilities,3694000000,10-K,2018,FY
aptiv,2018-12-31,current_liabilities,3694000000,10-Q,2019,Q1
aptiv,2018-12-31,current_liabilities,3694000000,10-Q,2019,Q2
aptiv,2018-12-31,current_liabilities,3694000000,10-Q,2019,Q3
aptiv,2018-12-31,current_liabilities,3694000000,10-K,2019,FY
aptiv,2019-03-31,current_liabilities,4014000000,10-Q,2019,Q1
aptiv,2019-06-30,current_liabilities,3991000000,10-Q,2019,Q2
aptiv,2019-09-30,current_liabilities,3875000000,10-Q,2019,Q3
aptiv,2019-12-31,current_liabilities,4054000000,10-K,2019,FY
aptiv,2019-12-31,current_liabilities,4054000000,10-Q,2020,Q1
aptiv,2019-12-31,current_liabilities,4054000000,10-Q,2020,Q2
aptiv,2019-12-31,current_liabilities,4054000000,10-Q,2020,Q3
aptiv,2019-12-31,current_liabilities,4054000000,10-K,2020,FY
aptiv,2020-03-31,current_liabilities,3655000000,10-Q,2020,Q1
aptiv,2020-06-30,current_liabilities,2859000000,10-Q,2020,Q2
aptiv,2020-09-30,current_liabilities,3579000000,10-Q,2020,Q3
aptiv,2020-12-31,current_liabilities,4046000000,10-K,2020,FY
aptiv,2020-12-31,current_liabilities,4046000000,10-Q,2021,Q1
aptiv,2020-12-31,current_liabilities,4046000000,10-Q,2021,Q2
aptiv,2020-12-31,current_liabilities,4046000000,10-Q,2021,Q3
aptiv,2020-12-31,current_liabilities,4046000000,10-K,2021,FY
aptiv,2021-03-31,current_liabilities,3962000000,10-Q,2021,Q1
aptiv,2021-06-30,current_liabilities,3905000000,10-Q,2021,Q2
aptiv,2021-09-30,current_liabilities,3834000000,10-Q,2021,Q3
aptiv,2021-12-31,current_liabilities,4207000000,10-K,2021,FY
aptiv,2021-12-31,current_liabilities,4207000000,10-Q,2022,Q1
aptiv,2021-12-31,current_liabilities,4207000000,10-Q,2022,Q2
aptiv,2021-12-31,current_liabilities,4207000000,10-Q,2022,Q3
aptiv,2021-12-31,current_liabilities,4207000000,10-K,2022,FY
aptiv,2022-03-31,current_liabilities,4146000000,10-Q,2022,Q1
aptiv,2022-06-30,current_liabilities,4019000000,10-Q,2022,Q2
aptiv,2022-09-30,current_liabilities,4129000000,10-Q,2022,Q3
aptiv,2022-12-31,current_liabilities,4865000000,10-K,2022,FY
aptiv,2022-12-31,current_liabilities,4865000000,10-Q,2023,Q1
aptiv,2022-12-31,current_liabilities,4865000000,10-Q,2023,Q2
aptiv,2022-12-31,current_liabilities,4865000000,10-Q,2023,Q3
aptiv,2022-12-31,current_liabilities,4865000000,10-K,2023,FY
aptiv,2023-03-31,current_liabilities,4508000000,10-Q,2023,Q1
aptiv,2023-06-30,current_liabilities,4589000000,10-Q,2023,Q2
aptiv,2023-09-30,current_liabilities,4696000000,10-Q,2023,Q3
aptiv,2023-12-31,current_liabilities,4808000000,10-K,2023,FY
aptiv,2023-12-31,current_liabilities,4808000000,10-Q,2024,Q1
aptiv,2023-12-31,current_liabilities,4808000000,10-Q,2024,Q2
aptiv,2023-12-31,current_liabilities,4808000000,10-Q,2024,Q3
aptiv,2023-12-31,current_liabilities,4808000000,10-K,2024,FY
aptiv,2024-03-31,current_liabilities,5956000000,10-Q,2024,Q1
aptiv,2024-06-30,current_liabilities,5908000000,10-Q,2024,Q2
aptiv,2024-09-30,current_liabilities,5804000000,10-Q,2024,Q3
aptiv,2024-12-31,current_liabilities,5131000000,10-K,2024,FY
aptiv,2024-12-31,current_liabilities,5131000000,10-Q,2025,Q1
aptiv,2024-12-31,current_liabilities,5131000000,10-Q,2025,Q2
aptiv,2024-12-31,current_liabilities,5131000000,10-Q,2025,Q3
aptiv,2025-03-31,current_liabilities,4794000000,10-Q,2025,Q1
aptiv,2025-06-30,current_liabilities,4751000000,10-Q,2025,Q2
aptiv,2025-09-30,current_liabilities,4885000000,10-Q,2025,Q3
aptiv,2011-12-31,retained_earnings,110000000,10-Q,2012,Q1
aptiv,2011-12-31,retained_earnings,110000000,10-Q,2012,Q2
aptiv,2011-12-31,retained_earnings,110000000,10-Q,2012,Q3
aptiv,2011-12-31,retained_earnings,110000000,10-K,2012,FY
aptiv,2012-03-31,retained_earnings,452000000,10-Q,2012,Q1
aptiv,2012-06-30,retained_earnings,660000000,10-Q,2012,Q2
aptiv,2012-09-30,retained_earnings,796000000,10-Q,2012,Q3
aptiv,2012-12-31,retained_earnings,856000000,10-K,2012,FY
aptiv,2012-12-31,retained_earnings,856000000,10-Q,2013,Q1
aptiv,2012-12-31,retained_earnings,856000000,10-Q,2013,Q2
aptiv,2012-12-31,retained_earnings,856000000,10-Q,2013,Q3
aptiv,2012-12-31,retained_earnings,856000000,10-K,2013,FY
aptiv,2013-03-31,retained_earnings,971000000,10-Q,2013,Q1
aptiv,2013-06-30,retained_earnings,1177000000,10-Q,2013,Q2
aptiv,2013-09-30,retained_earnings,1287000000,10-Q,2013,Q3
aptiv,2013-12-31,retained_earnings,1446000000,10-K,2013,FY
aptiv,2013-12-31,retained_earnings,1446000000,10-Q,2014,Q1
aptiv,2013-12-31,retained_earnings,1446000000,10-Q,2014,Q2
aptiv,2013-12-31,retained_earnings,1446000000,10-Q,2014,Q3
aptiv,2013-12-31,retained_earnings,1446000000,10-K,2014,FY
aptiv,2014-03-31,retained_earnings,1544000000,10-Q,2014,Q1
aptiv,2014-06-30,retained_earnings,1646000000,10-Q,2014,Q2
aptiv,2014-09-30,retained_earnings,1602000000,10-Q,2014,Q3
aptiv,2014-12-31,retained_earnings,1548000000,10-K,2014,FY
aptiv,2014-12-31,retained_earnings,1548000000,10-Q,2015,Q1
aptiv,2014-12-31,retained_earnings,1548000000,10-Q,2015,Q2
aptiv,2014-12-31,retained_earnings,1548000000,10-Q,2015,Q3
aptiv,2014-12-31,retained_earnings,1548000000,10-K,2015,FY
aptiv,2015-03-31,retained_earnings,1460000000,10-Q,2015,Q1
aptiv,2015-06-30,retained_earnings,1739000000,10-Q,2015,Q2
aptiv,2015-09-30,retained_earnings,1693000000,10-Q,2015,Q3
aptiv,2015-12-31,retained_earnings,1627000000,10-K,2015,FY
aptiv,2015-12-31,retained_earnings,1627000000,10-Q,2016,Q1
aptiv,2015-12-31,retained_earnings,1627000000,10-Q,2016,Q2
aptiv,2015-12-31,retained_earnings,1627000000,10-Q,2016,Q3
aptiv,2015-12-31,retained_earnings,1627000000,10-K,2016,FY
aptiv,2016-03-31,retained_earnings,1629000000,10-Q,2016,Q1
aptiv,2016-06-30,retained_earnings,1749000000,10-Q,2016,Q2
aptiv,2016-09-30,retained_earnings,1870000000,10-Q,2016,Q3
aptiv,2016-12-31,retained_earnings,1980000000,10-K,2016,FY
aptiv,2016-12-31,retained_earnings,1980000000,10-Q,2017,Q1
aptiv,2016-12-31,retained_earnings,1980000000,10-Q,2017,Q2
aptiv,2016-12-31,retained_earnings,1980000000,10-Q,2017,Q3
aptiv,2016-12-31,retained_earnings,1980000000,10-K,2017,FY
aptiv,2017-03-31,retained_earnings,2057000000,10-Q,2017,Q1
aptiv,2017-06-30,retained_earnings,2257000000,10-Q,2017,Q2
aptiv,2017-09-30,retained_earnings,2485000000,10-Q,2017,Q3
aptiv,2017-12-31,retained_earnings,2118000000,10-K,2017,FY
aptiv,2017-12-31,retained_earnings,2118000000,10-Q,2018,Q1
aptiv,2017-12-31,retained_earnings,2118000000,10-Q,2018,Q2
aptiv,2017-12-31,retained_earnings,2118000000,10-Q,2018,Q3
aptiv,2017-12-31,retained_earnings,2118000000,10-K,2018,FY
aptiv,2018-03-31,retained_earnings,2278000000,10-Q,2018,Q1
aptiv,2018-06-30,retained_earnings,2510000000,10-Q,2018,Q2
aptiv,2018-09-30,retained_earnings,2610000000,10-Q,2018,Q3
aptiv,2018-12-31,retained_earnings,2511000000,10-K,2018,FY
aptiv,2018-12-31,retained_earnings,2511000000,10-Q,2019,Q1
aptiv,2018-12-31,retained_earnings,2511000000,10-Q,2019,Q2
aptiv,2018-12-31,retained_earnings,2511000000,10-Q,2019,Q3
aptiv,2018-12-31,retained_earnings,2511000000,10-K,2019,FY
aptiv,2019-03-31,retained_earnings,2491000000,10-Q,2019,Q1
aptiv,2019-06-30,retained_earnings,2597000000,10-Q,2019,Q2
aptiv,2019-09-30,retained_earnings,2745000000,10-Q,2019,Q3
aptiv,2019-12-31,retained_earnings,2890000000,10-K,2019,FY
aptiv,2019-12-31,retained_earnings,2890000000,10-Q,2020,Q1
aptiv,2019-12-31,retained_earnings,2890000000,10-Q,2020,Q2
aptiv,2019-12-31,retained_earnings,2890000000,10-Q,2020,Q3
aptiv,2019-12-31,retained_earnings,2890000000,10-K,2020,FY
aptiv,2020-03-31,retained_earnings,4353000000,10-Q,2020,Q1
aptiv,2020-06-30,retained_earnings,3984000000,10-Q,2020,Q2
aptiv,2020-09-30,retained_earnings,4267000000,10-Q,2020,Q3
aptiv,2020-12-31,retained_earnings,4550000000,10-K,2020,FY
aptiv,2020-12-31,retained_earnings,4550000000,10-Q,2021,Q1
aptiv,2020-12-31,retained_earnings,4550000000,10-Q,2021,Q2
aptiv,2020-12-31,retained_earnings,4550000000,10-Q,2021,Q3
aptiv,2020-12-31,retained_earnings,4550000000,10-K,2021,FY
aptiv,2021-03-31,retained_earnings,4829000000,10-Q,2021,Q1
aptiv,2021-06-30,retained_earnings,4976000000,10-Q,2021,Q2
aptiv,2021-09-30,retained_earnings,5062000000,10-Q,2021,Q3
aptiv,2021-12-31,retained_earnings,5077000000,10-K,2021,FY
aptiv,2021-12-31,retained_earnings,5077000000,10-Q,2022,Q1
aptiv,2021-12-31,retained_earnings,5077000000,10-Q,2022,Q2
aptiv,2021-12-31,retained_earnings,5077000000,10-Q,2022,Q3
aptiv,2021-12-31,retained_earnings,5077000000,10-K,2022,FY
aptiv,2022-03-31,retained_earnings,5150000000,10-Q,2022,Q1
aptiv,2022-06-30,retained_earnings,5089000000,10-Q,2022,Q2
aptiv,2022-09-30,retained_earnings,5375000000,10-Q,2022,Q3
aptiv,2022-12-31,retained_earnings,5608000000,10-K,2022,FY
aptiv,2022-12-31,retained_earnings,5608000000,10-Q,2023,Q1
aptiv,2022-12-31,retained_earnings,5608000000,10-Q,2023,Q2
aptiv,2022-12-31,retained_earnings,5608000000,10-Q,2023,Q3
aptiv,2022-12-31,retained_earnings,5608000000,10-K,2023,FY
aptiv,2023-03-31,retained_earnings,5690000000,10-Q,2023,Q1
aptiv,2023-06-30,retained_earnings,5893000000,10-Q,2023,Q2
aptiv,2023-09-30,retained_earnings,7522000000,10-Q,2023,Q3
aptiv,2023-12-31,retained_earnings,8162000000,10-K,2023,FY
aptiv,2023-12-31,retained_earnings,8162000000,10-Q,2024,Q1
aptiv,2023-12-31,retained_earnings,8162000000,10-Q,2024,Q2
aptiv,2023-12-31,retained_earnings,8162000000,10-Q,2024,Q3
aptiv,2023-12-31,retained_earnings,8162000000,10-K,2024,FY
aptiv,2024-03-31,retained_earnings,7847000000,10-Q,2024,Q1
aptiv,2024-06-30,retained_earnings,8401000000,10-Q,2024,Q2
aptiv,2024-09-30,retained_earnings,6734000000,10-Q,2024,Q3
aptiv,2024-12-31,retained_earnings,7002000000,10-K,2024,FY
aptiv,2024-12-31,retained_earnings,7002000000,10-Q,2025,Q1
aptiv,2024-12-31,retained_earnings,7002000000,10-Q,2025,Q2
aptiv,2024-12-31,retained_earnings,7002000000,10-Q,2025,Q3
aptiv,2025-03-31,retained_earnings,6598000000,10-Q,2025,Q1
aptiv,2025-06-30,retained_earnings,6797000000,10-Q,2025,Q2
aptiv,2025-09-30,retained_earnings,6357000000,10-Q,2025,Q3
asana,2019-01-31,net_income,-50928000,10-K,2021,FY
asana,2019-10-31,net_income,-93344000,10-Q,2021,Q3
asana,2019-10-31,net_income,-62803000,10-Q,2021,Q3
asana,2020-01-31,net_income,-118589000,10-K,2021,FY
asana,2020-01-31,net_income,-118589000,10-K,2022,FY
asana,2020-04-30,net_income,-35845000,10-Q,2022,Q1
asana,2020-07-31,net_income,-76911000,10-Q,2022,Q2
asana,2020-07-31,net_income,-41066000,10-Q,2022,Q2
asana,2020-10-31,net_income,-150200000,10-Q,2021,Q3
asana,2020-10-31,net_income,-150200000,10-Q,2022,Q3
asana,2020-10-31,net_income,-73289000,10-Q,2021,Q3
asana,2020-10-31,net_income,-73289000,10-Q,2022,Q3
asana,2021-01-31,net_income,-211710000,10-K,2021,FY
asana,2021-01-31,net_income,-211710000,10-K,2022,FY
asana,2021-01-31,net_income,-211710000,10-K,2023,FY
asana,2021-04-30,net_income,-60658000,10-Q,2022,Q1
asana,2021-04-30,net_income,-60658000,10-Q,2023,Q1
asana,2021-07-31,net_income,-129013000,10-Q,2022,Q2
asana,2021-07-31,net_income,-129013000,10-Q,2023,Q2
asana,2021-07-31,net_income,-68355000,10-Q,2022,Q2
asana,2021-07-31,net_income,-68355000,10-Q,2023,Q2
asana,2021-10-31,net_income,-198293000,10-Q,2022,Q3
asana,2021-10-31,net_income,-198293000,10-Q,2023,Q3
asana,2021-10-31,net_income,-69280000,10-Q,2022,Q3
asana,2021-10-31,net_income,-69280000,10-Q,2023,Q3
asana,2022-01-31,net_income,-288342000,10-K,2022,FY
asana,2022-01-31,net_income,-288342000,10-K,2023,FY
asana,2022-01-31,net_income,-288342000,10-K,2024,FY
asana,2022-04-30,net_income,-98868000,10-Q,2023,Q1
asana,2022-04-30,net_income,-98868000,10-Q,2024,Q1
asana,2022-07-31,net_income,-211837000,10-Q,2023,Q2
asana,2022-07-31,net_income,-211837000,10-Q,2024,Q2
asana,2022-07-31,net_income,-112969000,10-Q,2023,Q2
asana,2022-07-31,net_income,-112969000,10-Q,2024,Q2
asana,2022-10-31,net_income,-312742000,10-Q,2023,Q3
asana,2022-10-31,net_income,-312742000,10-Q,2024,Q3
asana,2022-10-31,net_income,-100905000,10-Q,2023,Q3
asana,2022-10-31,net_income,-100905000,10-Q,2024,Q3
asana,2023-01-31,net_income,-407768000,10-K,2023,FY
asana,2023-01-31,net_income,-407768000,10-K,2024,FY
asana,2023-01-31,net_income,-407768000,10-K,2025,FY
asana,2023-04-30,net_income,-61468000,10-Q,2024,Q1
asana,2023-04-30,net_income,-61468000,10-Q,2025,Q1
asana,2023-07-31,net_income,-132882000,10-Q,2024,Q2
asana,2023-07-31,net_income,-132882000,10-Q,2025,Q2
asana,2023-07-31,net_income,-71414000,10-Q,2024,Q2
asana,2023-07-31,net_income,-71414000,10-Q,2025,Q2
asana,2023-10-31,net_income,-194632000,10-Q,2024,Q3
asana,2023-10-31,net_income,-194632000,10-Q,2025,Q3
asana,2023-10-31,net_income,-61750000,10-Q,2024,Q3
asana,2023-10-31,net_income,-61750000,10-Q,2025,Q3
asana,2024-01-31,net_income,-257030000,10-K,2024,FY
asana,2024-01-31,net_income,-257030000,10-K,2025,FY
asana,2024-04-30,net_income,-63722000,10-Q,2025,Q1
asana,2024-04-30,net_income,-63722000,10-Q,2026,Q1
asana,2024-07-31,net_income,-135911000,10-Q,2025,Q2
asana,2024-07-31,net_income,-135911000,10-Q,2026,Q2
asana,2024-07-31,net_income,-72189000,10-Q,2025,Q2
asana,2024-07-31,net_income,-72189000,10-Q,2026,Q2
asana,2024-10-31,net_income,-193237000,10-Q,2025,Q3
asana,2024-10-31,net_income,-57326000,10-Q,2025,Q3
asana,2025-01-31,net_income,-255536000,10-K,2025,FY
asana,2025-04-30,net_income,-40018000,10-Q,2026,Q1
asana,2025-07-31,net_income,-88378000,10-Q,2026,Q2
asana,2025-07-31,net_income,-48360000,10-Q,2026,Q2
asana,2019-01-31,operating_expenses,114951000,10-K,2021,FY
